# reprocessed.csv
# Mark <andrus@uchicago.edu>
#
# NOTE: The following was created by processing the MovieLens 100k dataset
# $ cat ml-100k/u.data|awk '{printf("%03d,%04d,%d\n",$1,$2,$3)}'|sort -k1,2 >reprocessed.csv
#
# userId,itemId,rating
001,0199,4
001,0200,3
001,0201,3
001,0202,5
001,0203,4
001,0204,5
001,0205,3
001,0206,4
001,0207,5
001,0208,5
001,0209,4
001,0210,4
001,0211,3
001,0212,4
001,0213,2
001,0214,4
001,0215,3
001,0216,5
001,0217,3
001,0218,3
001,0219,1
001,0220,3
001,0221,5
001,0222,4
001,0223,5
001,0224,5
001,0225,2
001,0226,3
001,0227,4
001,0228,5
001,0229,4
001,0230,4
001,0231,1
001,0232,3
001,0233,2
001,0234,4
001,0235,5
001,0236,4
001,0237,2
001,0238,4
001,0239,4
001,0240,3
001,0241,4
001,0242,5
001,0243,1
001,0244,2
001,0245,2
001,0246,5
001,0247,1
001,0248,4
001,0249,4
001,0250,4
001,0251,4
001,0252,2
001,0253,5
001,0254,1
001,0255,2
001,0256,4
001,0257,4
001,0258,5
001,0259,1
001,0260,1
001,0261,1
001,0262,3
001,0263,1
001,0264,2
001,0265,4
001,0266,1
001,0267,4
001,0268,5
001,0269,5
001,0270,5
001,0271,2
001,0272,3
002,0001,4
002,0010,2
002,0013,4
002,0014,4
002,0019,3
002,0025,4
002,0050,5
002,0100,5
002,0111,4
002,0127,5
002,0237,4
002,0242,5
002,0251,5
002,0255,4
002,0257,4
002,0258,3
002,0269,4
002,0272,5
002,0273,4
002,0274,3
002,0275,5
002,0276,4
002,0277,4
002,0278,3
002,0279,4
002,0280,3
002,0281,3
002,0282,4
002,0283,5
002,0284,4
002,0285,5
002,0286,4
002,0287,3
002,0288,3
002,0289,3
002,0290,3
002,0291,3
002,0292,4
002,0293,4
002,0294,1
002,0295,4
002,0296,3
002,0297,4
002,0298,3
002,0299,4
002,0300,4
002,0301,4
002,0302,5
002,0303,4
002,0304,4
002,0305,3
002,0306,4
002,0307,3
002,0308,3
002,0309,1
002,0310,4
002,0311,5
002,0312,3
002,0313,5
002,0314,1
002,0315,1
002,0316,5
003,0181,4
003,0245,1
003,0258,2
003,0260,4
003,0264,2
003,0268,3
003,0271,3
003,0272,2
003,0288,2
003,0294,2
003,0299,3
003,0300,2
003,0302,2
003,0303,3
003,0307,3
003,0317,2
003,0318,4
003,0319,2
003,0320,5
003,0321,5
003,0322,3
003,0323,2
003,0324,2
003,0325,1
003,0326,2
003,0327,4
003,0328,5
003,0329,4
003,0330,2
003,0331,4
003,0332,1
003,0333,2
003,0334,3
003,0335,1
003,0336,1
003,0337,1
003,0338,2
003,0339,3
003,0340,5
003,0341,1
003,0342,4
003,0343,3
003,0344,4
003,0345,3
003,0346,5
003,0347,5
003,0348,4
003,0349,3
003,0350,3
003,0351,3
003,0352,2
003,0353,1
003,0354,3
003,0355,3
004,0011,4
004,0050,5
004,0210,3
004,0258,5
004,0260,4
004,0264,3
004,0271,4
004,0288,4
004,0294,5
004,0300,5
004,0301,5
004,0303,5
004,0324,5
004,0327,5
004,0328,3
004,0329,5
004,0354,5
004,0356,3
004,0357,4
004,0358,2
004,0359,5
004,0360,5
004,0361,5
004,0362,5
005,0001,4
005,0002,3
005,0017,4
005,0021,3
005,0024,4
005,0025,3
005,0029,4
005,0040,4
005,0042,5
005,0050,4
005,0062,4
005,0063,1
005,0066,1
005,0069,1
005,0070,4
005,0079,3
005,0080,2
005,0089,5
005,0090,3
005,0094,3
005,0095,4
005,0098,3
005,0099,3
005,0100,5
005,0101,5
005,0102,3
005,0105,3
005,0109,5
005,0110,1
005,0121,4
005,0135,4
005,0139,3
005,0143,3
005,0144,3
005,0145,1
005,0151,3
005,0153,5
005,0154,3
005,0162,1
005,0163,5
005,0167,2
005,0168,3
005,0169,5
005,0172,5
005,0173,4
005,0174,5
005,0176,3
005,0181,5
005,0183,4
005,0185,3
005,0186,5
005,0189,5
005,0194,4
005,0200,2
005,0204,4
005,0208,4
005,0209,5
005,0210,3
005,0211,4
005,0214,3
005,0216,1
005,0219,3
005,0222,4
005,0225,2
005,0226,3
005,0227,4
005,0228,5
005,0229,2
005,0230,3
005,0231,2
005,0233,4
005,0234,2
005,0235,4
005,0239,4
005,0241,1
005,0243,1
005,0250,3
005,0257,5
005,0259,1
005,0267,4
005,0363,3
005,0364,1
005,0365,1
005,0366,3
005,0367,3
005,0368,1
005,0369,1
005,0370,1
005,0371,1
005,0372,3
005,0373,3
005,0374,3
005,0375,3
005,0376,2
005,0377,1
005,0378,1
005,0379,3
005,0380,3
005,0381,1
005,0382,5
005,0383,3
005,0384,3
005,0385,4
005,0386,2
005,0387,3
005,0388,2
005,0389,1
005,0390,5
005,0391,4
005,0392,2
005,0393,2
005,0394,2
005,0395,2
005,0396,5
005,0397,2
005,0398,2
005,0399,3
005,0400,1
005,0401,5
005,0402,1
005,0403,3
005,0404,2
005,0405,3
005,0406,1
005,0407,3
005,0408,5
005,0409,2
005,0410,1
005,0411,1
005,0412,3
005,0413,3
005,0414,3
005,0415,1
005,0416,1
005,0417,3
005,0418,3
005,0419,3
005,0420,3
005,0421,1
005,0422,4
005,0423,4
005,0424,1
005,0425,2
005,0426,3
005,0427,3
005,0428,5
005,0429,3
005,0430,5
005,0431,3
005,0432,4
005,0433,5
005,0434,5
005,0435,4
005,0436,5
005,0437,1
005,0438,1
005,0439,1
005,0440,1
005,0441,1
005,0442,1
005,0443,4
005,0444,2
005,0445,3
005,0446,4
005,0447,3
005,0448,2
005,0449,2
005,0450,1
005,0451,1
005,0452,1
005,0453,1
005,0454,1
005,0455,4
005,0456,1
005,0457,1
006,0001,4
006,0007,2
006,0008,4
006,0009,4
006,0012,4
006,0013,2
006,0014,5
006,0015,3
006,0019,4
006,0021,3
006,0022,3
006,0023,4
006,0028,2
006,0032,4
006,0047,3
006,0050,4
006,0056,4
006,0059,5
006,0064,4
006,0069,3
006,0070,3
006,0071,4
006,0079,3
006,0081,4
006,0086,3
006,0087,4
006,0089,4
006,0095,2
006,0098,5
006,0100,5
006,0111,2
006,0117,2
006,0124,5
006,0125,3
006,0127,5
006,0131,5
006,0132,5
006,0133,4
006,0134,5
006,0135,5
006,0136,5
006,0137,5
006,0143,2
006,0151,3
006,0153,4
006,0154,3
006,0156,3
006,0165,5
006,0166,4
006,0168,4
006,0169,4
006,0170,4
006,0173,5
006,0174,4
006,0175,4
006,0177,4
006,0178,4
006,0180,4
006,0182,4
006,0183,4
006,0185,5
006,0186,4
006,0187,4
006,0188,3
006,0189,3
006,0191,4
006,0192,4
006,0193,3
006,0194,4
006,0195,4
006,0197,5
006,0199,4
006,0200,3
006,0202,3
006,0203,3
006,0204,3
006,0205,3
006,0208,4
006,0209,4
006,0211,5
006,0213,4
006,0216,5
006,0221,4
006,0223,4
006,0237,2
006,0238,5
006,0242,4
006,0246,3
006,0248,3
006,0257,2
006,0258,2
006,0259,1
006,0261,3
006,0268,3
006,0269,4
006,0272,4
006,0274,4
006,0275,4
006,0276,2
006,0284,2
006,0285,3
006,0286,2
006,0293,3
006,0294,2
006,0297,3
006,0298,3
006,0301,2
006,0302,4
006,0303,3
006,0304,4
006,0306,4
006,0308,3
006,0309,2
006,0310,2
006,0317,3
006,0318,4
006,0321,3
006,0340,2
006,0357,4
006,0367,2
006,0405,1
006,0408,4
006,0410,4
006,0419,4
006,0423,3
006,0425,3
006,0427,4
006,0432,4
006,0435,4
006,0458,1
006,0459,2
006,0460,2
006,0461,4
006,0462,5
006,0463,4
006,0464,2
006,0465,1
006,0466,4
006,0467,4
006,0468,3
006,0469,5
006,0470,3
006,0471,2
006,0472,1
006,0473,2
006,0474,5
006,0475,5
006,0476,1
006,0477,1
006,0478,4
006,0479,5
006,0480,4
006,0481,5
006,0482,4
006,0483,5
006,0484,5
006,0485,5
006,0486,4
006,0487,5
006,0488,5
006,0489,5
006,0490,5
006,0491,4
006,0492,5
006,0493,5
006,0494,4
006,0495,4
006,0496,4
006,0497,4
006,0498,4
006,0499,4
006,0500,4
006,0501,5
006,0502,4
006,0503,3
006,0504,3
006,0505,4
006,0506,4
006,0507,4
006,0508,3
006,0509,4
006,0510,4
006,0511,5
006,0512,4
006,0513,4
006,0514,5
006,0515,4
006,0516,4
006,0517,4
006,0518,3
006,0519,5
006,0520,4
006,0521,4
006,0522,5
006,0523,5
006,0524,3
006,0525,5
006,0526,3
006,0527,4
006,0528,4
006,0529,4
006,0530,4
006,0531,4
006,0532,3
006,0533,4
006,0534,4
006,0535,2
006,0536,4
006,0537,4
006,0538,2
006,0539,2
007,0004,5
007,0007,5
007,0008,5
007,0009,5
007,0010,4
007,0011,3
007,0012,5
007,0022,5
007,0023,3
007,0025,3
007,0027,4
007,0028,5
007,0029,3
007,0031,4
007,0032,4
007,0039,5
007,0044,5
007,0047,5
007,0050,5
007,0051,2
007,0052,4
007,0053,5
007,0054,3
007,0056,5
007,0062,3
007,0064,5
007,0068,4
007,0069,5
007,0070,1
007,0071,5
007,0072,5
007,0073,3
007,0077,5
007,0078,3
007,0079,4
007,0080,4
007,0081,5
007,0082,3
007,0086,4
007,0089,5
007,0090,3
007,0091,3
007,0092,5
007,0093,5
007,0096,5
007,0097,5
007,0098,4
007,0099,5
007,0100,5
007,0101,5
007,0106,4
007,0118,2
007,0121,5
007,0125,4
007,0126,3
007,0127,5
007,0131,5
007,0132,5
007,0133,5
007,0134,4
007,0135,5
007,0136,5
007,0139,3
007,0140,5
007,0141,5
007,0142,3
007,0143,3
007,0144,5
007,0145,1
007,0151,4
007,0152,4
007,0153,5
007,0154,5
007,0156,5
007,0157,5
007,0161,3
007,0162,5
007,0163,4
007,0164,5
007,0166,3
007,0168,5
007,0171,3
007,0172,4
007,0173,5
007,0174,5
007,0175,5
007,0176,3
007,0177,4
007,0178,4
007,0179,5
007,0180,5
007,0181,3
007,0182,4
007,0183,4
007,0185,5
007,0186,4
007,0187,4
007,0188,5
007,0190,5
007,0191,5
007,0192,4
007,0193,5
007,0194,5
007,0195,5
007,0196,5
007,0197,4
007,0198,3
007,0199,5
007,0200,5
007,0201,2
007,0202,3
007,0203,5
007,0204,5
007,0205,5
007,0207,4
007,0208,5
007,0210,4
007,0211,5
007,0212,1
007,0213,3
007,0214,5
007,0215,4
007,0216,4
007,0217,4
007,0219,1
007,0223,5
007,0226,5
007,0227,3
007,0228,4
007,0229,3
007,0230,3
007,0231,3
007,0232,3
007,0234,5
007,0237,5
007,0238,5
007,0241,4
007,0258,4
007,0259,3
007,0260,1
007,0264,4
007,0265,5
007,0266,4
007,0268,3
007,0269,3
007,0273,3
007,0275,4
007,0281,3
007,0285,5
007,0286,4
007,0288,4
007,0294,1
007,0300,4
007,0307,5
007,0309,3
007,0317,4
007,0318,5
007,0324,1
007,0334,5
007,0341,3
007,0356,4
007,0357,5
007,0365,4
007,0367,5
007,0378,5
007,0379,4
007,0380,4
007,0382,4
007,0384,3
007,0385,5
007,0386,4
007,0387,3
007,0389,4
007,0391,3
007,0393,4
007,0396,4
007,0399,4
007,0401,4
007,0402,5
007,0403,4
007,0404,5
007,0405,3
007,0415,2
007,0416,5
007,0417,3
007,0418,4
007,0419,3
007,0420,5
007,0421,3
007,0423,5
007,0427,5
007,0428,5
007,0429,5
007,0430,3
007,0431,4
007,0432,4
007,0433,5
007,0434,4
007,0435,5
007,0436,5
007,0440,1
007,0441,2
007,0443,5
007,0444,5
007,0446,2
007,0447,5
007,0448,3
007,0449,3
007,0450,4
007,0451,5
007,0452,5
007,0455,4
007,0461,4
007,0463,4
007,0465,4
007,0470,3
007,0471,4
007,0472,2
007,0474,5
007,0479,4
007,0480,4
007,0481,5
007,0482,3
007,0483,4
007,0484,5
007,0485,5
007,0487,3
007,0488,4
007,0489,3
007,0491,5
007,0492,5
007,0495,5
007,0496,5
007,0497,4
007,0498,5
007,0499,4
007,0501,5
007,0502,5
007,0503,4
007,0504,5
007,0505,3
007,0506,5
007,0507,5
007,0509,5
007,0510,5
007,0511,5
007,0513,4
007,0514,2
007,0515,3
007,0519,4
007,0520,5
007,0521,5
007,0523,4
007,0526,5
007,0527,5
007,0528,5
007,0529,2
007,0530,5
007,0537,3
007,0540,3
007,0541,2
007,0542,4
007,0543,3
007,0544,3
007,0545,2
007,0546,4
007,0547,3
007,0548,5
007,0549,4
007,0550,4
007,0551,1
007,0552,4
007,0553,3
007,0554,3
007,0555,4
007,0556,3
007,0557,4
007,0558,4
007,0559,5
007,0560,3
007,0561,4
007,0562,5
007,0563,2
007,0564,3
007,0565,4
007,0566,4
007,0567,1
007,0568,5
007,0569,4
007,0570,3
007,0571,3
007,0572,3
007,0573,5
007,0574,5
007,0575,3
007,0576,5
007,0577,2
007,0578,3
007,0579,4
007,0580,3
007,0581,5
007,0582,5
007,0583,2
007,0584,4
007,0585,4
007,0586,3
007,0587,4
007,0588,4
007,0589,5
007,0590,2
007,0591,3
007,0592,5
007,0593,5
007,0594,3
007,0595,2
007,0596,5
007,0597,3
007,0598,3
007,0599,1
007,0600,4
007,0601,5
007,0602,3
007,0603,4
007,0604,3
007,0605,4
007,0606,3
007,0607,3
007,0608,4
007,0609,3
007,0610,5
007,0611,3
007,0612,5
007,0613,4
007,0614,5
007,0615,4
007,0616,4
007,0617,5
007,0618,4
007,0619,3
007,0620,4
007,0621,5
007,0622,4
007,0623,3
007,0624,4
007,0625,3
007,0626,5
007,0627,3
007,0628,3
007,0629,3
007,0630,5
007,0631,4
007,0632,5
007,0633,5
007,0634,5
007,0635,3
007,0636,4
007,0637,4
007,0638,4
007,0639,5
007,0640,3
007,0641,5
007,0642,3
007,0643,4
007,0644,5
007,0645,4
007,0646,5
007,0647,5
007,0648,5
007,0649,5
007,0650,3
007,0651,5
007,0652,3
007,0653,4
007,0654,5
007,0655,5
007,0656,3
007,0657,4
007,0658,3
007,0659,5
007,0660,5
007,0661,5
007,0662,3
007,0663,5
007,0664,3
007,0665,4
007,0666,4
007,0667,5
007,0668,4
007,0669,1
007,0670,5
007,0671,5
007,0672,1
007,0673,3
007,0674,2
007,0675,5
007,0676,3
007,0677,3
007,0678,3
007,0679,5
007,0680,4
007,0681,1
007,0682,2
007,0683,4
008,0007,3
008,0011,3
008,0022,5
008,0050,5
008,0055,5
008,0056,5
008,0079,4
008,0082,5
008,0089,4
008,0096,3
008,0127,5
008,0144,5
008,0172,5
008,0174,5
008,0176,5
008,0177,4
008,0181,4
008,0182,5
008,0183,5
008,0187,4
008,0188,5
008,0190,4
008,0195,5
008,0210,4
008,0222,5
008,0227,4
008,0228,5
008,0229,5
008,0233,4
008,0241,4
008,0243,2
008,0258,5
008,0259,1
008,0260,3
008,0273,3
008,0294,3
008,0301,4
008,0336,3
008,0338,4
008,0341,2
008,0358,2
008,0385,1
008,0403,4
008,0431,2
008,0435,5
008,0457,1
008,0510,4
008,0511,5
008,0518,4
008,0550,3
008,0566,3
008,0568,4
008,0651,5
008,0684,4
008,0685,4
008,0686,3
008,0687,1
008,0688,1
008,0689,4
009,0006,5
009,0007,4
009,0050,5
009,0201,5
009,0242,4
009,0276,4
009,0286,5
009,0294,4
009,0298,5
009,0340,4
009,0371,5
009,0385,5
009,0402,4
009,0479,4
009,0483,5
009,0487,5
009,0507,4
009,0521,4
009,0527,3
009,0615,4
009,0690,1
009,0691,5
010,0001,4
010,0004,4
010,0007,4
010,0009,4
010,0011,4
010,0012,5
010,0013,3
010,0016,4
010,0022,5
010,0023,5
010,0032,4
010,0033,4
010,0040,4
010,0048,4
010,0050,5
010,0056,5
010,0059,4
010,0060,3
010,0064,4
010,0069,4
010,0070,4
010,0082,4
010,0085,4
010,0093,4
010,0098,4
010,0099,5
010,0100,5
010,0116,4
010,0124,5
010,0127,5
010,0129,4
010,0132,5
010,0133,5
010,0134,5
010,0135,5
010,0137,4
010,0144,4
010,0153,4
010,0155,4
010,0156,4
010,0157,5
010,0160,4
010,0161,4
010,0162,4
010,0164,4
010,0168,4
010,0170,4
010,0174,4
010,0175,3
010,0176,4
010,0178,5
010,0179,5
010,0180,5
010,0182,5
010,0183,5
010,0185,5
010,0186,4
010,0191,5
010,0192,4
010,0194,4
010,0195,4
010,0197,5
010,0198,3
010,0199,4
010,0200,5
010,0203,4
010,0205,5
010,0211,5
010,0216,4
010,0218,4
010,0221,4
010,0223,5
010,0230,4
010,0234,4
010,0238,4
010,0245,4
010,0269,4
010,0273,4
010,0274,4
010,0275,4
010,0276,4
010,0283,4
010,0285,5
010,0286,4
010,0289,4
010,0294,3
010,0302,4
010,0319,3
010,0321,4
010,0333,4
010,0334,4
010,0340,4
010,0357,5
010,0367,4
010,0371,4
010,0385,4
010,0404,4
010,0414,4
010,0418,4
010,0420,4
010,0430,3
010,0432,4
010,0435,5
010,0447,4
010,0461,3
010,0462,3
010,0463,4
010,0467,4
010,0470,4
010,0474,4
010,0475,4
010,0478,5
010,0479,5
010,0480,5
010,0482,4
010,0483,5
010,0484,5
010,0486,4
010,0488,5
010,0489,4
010,0493,4
010,0495,4
010,0496,5
010,0497,4
010,0498,5
010,0499,4
010,0502,4
010,0504,5
010,0505,4
010,0509,4
010,0510,5
010,0511,4
010,0513,4
010,0518,4
010,0519,5
010,0521,4
010,0525,5
010,0527,4
010,0529,3
010,0530,4
010,0531,5
010,0558,4
010,0582,4
010,0588,4
010,0589,5
010,0602,5
010,0603,5
010,0604,4
010,0606,5
010,0610,4
010,0611,5
010,0615,4
010,0617,5
010,0629,4
010,0651,4
010,0652,3
010,0654,5
010,0655,5
010,0656,5
010,0657,4
010,0663,3
010,0664,4
010,0686,4
010,0692,4
010,0693,4
010,0694,5
010,0695,3
010,0696,4
010,0697,3
010,0698,4
010,0699,4
010,0700,4
010,0701,4
010,0702,3
010,0703,5
010,0704,3
010,0705,4
010,0706,4
010,0707,5
010,0708,4
010,0709,4
010,0710,4
010,0711,4
010,0712,4
011,0008,4
011,0009,5
011,0011,2
011,0012,2
011,0015,5
011,0022,4
011,0024,3
011,0025,3
011,0028,5
011,0029,3
011,0038,3
011,0039,3
011,0040,3
011,0042,3
011,0047,4
011,0051,4
011,0052,3
011,0054,3
011,0056,4
011,0057,2
011,0058,3
011,0069,3
011,0070,4
011,0079,4
011,0083,5
011,0086,4
011,0088,3
011,0090,2
011,0094,3
011,0097,4
011,0098,2
011,0100,4
011,0107,4
011,0109,3
011,0110,3
011,0111,4
011,0120,2
011,0121,3
011,0123,3
011,0125,4
011,0135,4
011,0168,3
011,0173,5
011,0175,3
011,0176,3
011,0180,2
011,0185,4
011,0190,3
011,0191,4
011,0194,4
011,0196,5
011,0203,4
011,0204,3
011,0208,4
011,0211,3
011,0213,4
011,0215,3
011,0216,3
011,0222,3
011,0227,3
011,0228,3
011,0229,4
011,0230,4
011,0237,4
011,0238,3
011,0239,4
011,0241,4
011,0258,5
011,0259,3
011,0260,1
011,0268,5
011,0274,3
011,0277,5
011,0286,5
011,0290,3
011,0291,4
011,0300,3
011,0301,4
011,0312,4
011,0317,4
011,0318,5
011,0324,1
011,0332,5
011,0350,4
011,0356,4
011,0357,5
011,0365,3
011,0367,3
011,0370,3
011,0372,4
011,0382,3
011,0383,2
011,0386,3
011,0393,4
011,0395,2
011,0399,3
011,0401,3
011,0402,4
011,0405,3
011,0414,3
011,0423,5
011,0425,4
011,0427,4
011,0428,4
011,0429,5
011,0430,3
011,0431,2
011,0433,4
011,0434,4
011,0435,4
011,0449,3
011,0451,2
011,0455,3
011,0504,3
011,0508,4
011,0517,2
011,0521,2
011,0524,4
011,0526,3
011,0527,4
011,0544,4
011,0549,4
011,0558,3
011,0561,2
011,0573,3
011,0577,3
011,0580,5
011,0597,2
011,0603,4
011,0646,3
011,0652,4
011,0654,3
011,0659,5
011,0660,3
011,0662,3
011,0663,4
011,0690,4
011,0692,4
011,0699,4
011,0707,5
011,0710,2
011,0713,5
011,0714,4
011,0715,3
011,0716,3
011,0717,2
011,0718,5
011,0719,3
011,0720,1
011,0721,3
011,0722,3
011,0723,5
011,0724,3
011,0725,3
011,0726,3
011,0727,3
011,0728,3
011,0729,4
011,0730,3
011,0731,4
011,0732,3
011,0733,4
011,0734,3
011,0735,3
011,0736,4
011,0737,4
011,0738,3
011,0739,3
011,0740,4
011,0741,5
011,0742,3
011,0743,2
011,0744,4
011,0745,5
011,0746,4
011,0747,3
011,0748,1
011,0749,5
011,0750,5
011,0751,2
011,0752,4
012,0004,5
012,0015,5
012,0028,5
012,0050,4
012,0069,5
012,0071,4
012,0082,4
012,0088,5
012,0096,4
012,0097,5
012,0098,5
012,0127,4
012,0132,5
012,0133,4
012,0143,5
012,0157,5
012,0159,4
012,0161,5
012,0168,4
012,0170,4
012,0172,4
012,0174,5
012,0191,5
012,0195,4
012,0196,5
012,0200,1
012,0202,4
012,0203,3
012,0204,5
012,0215,4
012,0216,5
012,0228,4
012,0238,5
012,0242,5
012,0276,4
012,0282,5
012,0300,4
012,0318,5
012,0328,4
012,0381,4
012,0392,4
012,0402,5
012,0416,3
012,0471,5
012,0480,4
012,0591,5
012,0684,5
012,0708,3
012,0735,5
012,0753,5
012,0754,4
013,0001,3
013,0002,3
013,0004,5
013,0005,1
013,0007,2
013,0008,4
013,0009,3
013,0011,1
013,0012,5
013,0013,5
013,0014,4
013,0017,1
013,0021,3
013,0022,4
013,0023,5
013,0024,1
013,0025,1
013,0027,3
013,0028,5
013,0029,2
013,0032,4
013,0033,5
013,0037,1
013,0038,3
013,0039,3
013,0040,2
013,0042,4
013,0045,3
013,0048,5
013,0049,4
013,0050,5
013,0051,3
013,0053,1
013,0056,5
013,0058,4
013,0059,4
013,0060,4
013,0061,4
013,0062,5
013,0064,5
013,0066,3
013,0067,1
013,0068,3
013,0069,4
013,0070,3
013,0071,4
013,0072,4
013,0073,3
013,0078,1
013,0079,3
013,0082,2
013,0083,2
013,0086,1
013,0087,5
013,0088,4
013,0089,4
013,0090,3
013,0091,2
013,0092,3
013,0094,3
013,0095,5
013,0096,4
013,0097,4
013,0098,4
013,0099,4
013,0100,5
013,0109,4
013,0110,3
013,0111,5
013,0116,5
013,0117,3
013,0118,4
013,0121,5
013,0124,5
013,0127,5
013,0128,1
013,0132,4
013,0135,5
013,0137,5
013,0138,1
013,0141,2
013,0143,1
013,0144,4
013,0145,2
013,0147,3
013,0150,5
013,0152,5
013,0153,4
013,0154,5
013,0155,2
013,0157,3
013,0158,1
013,0160,4
013,0161,5
013,0163,3
013,0164,3
013,0165,3
013,0166,5
013,0167,4
013,0168,4
013,0170,5
013,0172,5
013,0173,2
013,0174,4
013,0175,4
013,0176,3
013,0177,5
013,0178,4
013,0179,2
013,0180,5
013,0181,5
013,0182,5
013,0183,4
013,0184,1
013,0185,3
013,0186,4
013,0187,5
013,0188,4
013,0190,4
013,0191,3
013,0193,5
013,0194,5
013,0195,3
013,0196,4
013,0197,4
013,0198,3
013,0199,5
013,0200,3
013,0201,1
013,0202,5
013,0204,5
013,0205,2
013,0208,5
013,0209,3
013,0210,3
013,0211,4
013,0212,5
013,0215,5
013,0216,3
013,0217,1
013,0218,1
013,0219,1
013,0222,3
013,0223,5
013,0224,4
013,0225,2
013,0226,4
013,0227,5
013,0228,4
013,0229,4
013,0230,3
013,0231,3
013,0232,3
013,0233,4
013,0234,5
013,0235,2
013,0237,5
013,0238,3
013,0239,4
013,0241,3
013,0242,2
013,0243,3
013,0258,4
013,0260,1
013,0261,1
013,0262,4
013,0263,5
013,0264,4
013,0265,4
013,0268,4
013,0269,2
013,0270,4
013,0271,1
013,0272,4
013,0273,3
013,0274,3
013,0275,3
013,0276,5
013,0279,5
013,0280,4
013,0281,3
013,0285,5
013,0286,3
013,0287,1
013,0288,1
013,0289,2
013,0290,4
013,0292,5
013,0294,2
013,0299,3
013,0300,1
013,0301,1
013,0302,5
013,0303,4
013,0305,4
013,0306,3
013,0307,2
013,0308,3
013,0310,4
013,0311,3
013,0312,1
013,0313,4
013,0314,1
013,0315,5
013,0316,5
013,0317,5
013,0318,3
013,0319,4
013,0320,1
013,0321,2
013,0322,3
013,0323,3
013,0326,3
013,0327,3
013,0328,3
013,0329,2
013,0331,3
013,0332,3
013,0333,3
013,0334,1
013,0336,2
013,0338,1
013,0339,3
013,0340,2
013,0341,2
013,0342,4
013,0343,1
013,0344,2
013,0345,4
013,0346,4
013,0347,5
013,0348,2
013,0349,1
013,0350,2
013,0351,1
013,0353,4
013,0354,2
013,0355,3
013,0357,3
013,0358,3
013,0360,4
013,0362,4
013,0363,3
013,0367,3
013,0370,1
013,0371,3
013,0377,1
013,0379,1
013,0382,1
013,0384,2
013,0385,3
013,0387,3
013,0391,3
013,0393,3
013,0394,2
013,0396,3
013,0398,2
013,0400,4
013,0401,1
013,0402,4
013,0403,2
013,0404,5
013,0405,2
